lat,lon,value,tooltip
43.017414,-87.92625,30.6733990845,"53204 - $1,300,000 - ascedia, Circle 1 Network, Gravity Marketing, Rockwell Automation - $30 per person"
40.709677,-74.00365,2741.74906896,"10038 - $42,700,000 - Cookstr, Fourth Story Media, InfoNgen, Metromole, Mortgage Industry Advisory Corporation, ... - $2,741 per person"
40.759511,-73.99019,9376.03327823,"10036 - $175,810,000 - Alas Consulting, AnyClip, BountyJobs, Connectiva Systems, Dada Entertainment, ... - $9,376 per person"
40.826201,-73.94879,2.49082545956,"10031 - $150,000 - CAT in Photonics Applications, Klatcher - $2 per person"
40.840686,-73.94154,313.273393691,"10032 - $20,000,000 - Center for Advanced Information Management, Exosome Diagnostics - $313 per person"
35.046324,-85.31199,1534.17015342,"37402 - $6,600,000 - Knetwit Inc., Skoodat - $1,534 per person"
37.753978,-122.18969,1743.42961228,"94621 - $53,600,000 - Livescribe  - $1,743 per person"
26.877984,-80.16052,857.94604067,"33418 - $23,500,000 - Authentium, divorce360, Travolti - $857 per person"
42.439295,-71.23553,22856.4800495,"02421 - $369,475,000 - Ab Initio, Clew, Concert Pharmaceuticals, Daily Grommet, Excelergy, ... - $22,856 per person"
42.452895,-71.21619,1285.57360906,"02420 - $18,277,000 - Combinent Biomedical Systems, EnglishCentral, Nexaweb Technologies, Pod Digital Design - $1,285 per person"
26.65671,-80.25377,0.809782168597,"33414 - $30,000 - iPhoneAppQuotes.com, Quantum Group - $0 per person"
25.814225,-80.13085,247.035573123,"33140 - $5,000,000 - Consult A Doctor, Stepmiles Marketing - $247 per person"
30.517866,-90.47254,39.6825396825,"70401 - $750,000 - QualVu - $39 per person"
40.207034,-74.59364,890.099909173,"08691 - $9,800,000 - EPV SOLAR, Xerographic Document Solutions - $890 per person"
37.811676,-121.98647,6.08772410434,"94526 - $200,000 - Hard Candy Cases, Keychain Logic, MarketRiders, Still Water Development - $6 per person"
38.731976,-121.2531,278.208338301,"95661 - $7,000,000 - Connected Information Systems, LittleEngine, Revionics - $278 per person"
38.906778,-77.04148,1615.0210084,"20036 - $6,150,000 - gobeez, HelloWallet, Interfolio, iStrategyLabs, Searchles, ... - $1,615 per person"
27.756505,-82.71764,54.8187777862,"33707 - $1,455,000 - Extreme Enterprises, YourNight.com - $54 per person"
39.398172,-74.59667,166.345066205,"08234 - $5,000,000 - Axilogix Education - $166 per person"
41.780998,-111.80904,83.1485587583,"84341 - $1,350,000 - thereNow - $83 per person"
37.792678,-122.40793,10742.9279673,"94108 - $147,350,000 - Ad Infuse, AdoptAGuy, Adroll (Semantic Sugar, Inc.), Appoxy, Birst, ... - $10,742 per person"
38.347174,-122.69537,380.80015044,"94928 - $16,200,000 - Codding Enterprises, CollegePostings, My Business Presence, Red Condor - $380 per person"
34.201491,-118.49376,89.9262604664,"91406 - $4,500,000 - Animax Entertainment, Audiolife, Uwink - $89 per person"
37.924242,-122.516,138.596296707,"94925 - $1,250,000 - Adco Marketing, ELDR Media, Rainwater HOG, The Pasha Group - $138 per person"
34.152513,-118.46396,226.459531682,"91403 - $5,000,000 - Advertise.com, DemandResults, DropYourTalent.com, Fix8, News Melon, ... - $226 per person"
32.879529,-80.05911,17.1769475284,"29418 - $372,860 - Energy, Nursenav, SignsUS.com, TheSignChef.com - $17 per person"
32.670903,-117.09272,192.508221705,"91950 - $12,000,000 - Knight & Carver Wind Group, Unlocked GSM - $192 per person"
29.695879,-95.3573,2069.62208701,"77021 - $50,000,000 - Turbine Air Systems - $2,069 per person"
40.714501,-74.3633,2650.87920827,"07901 - $60,000,000 - Celgene, MediaXstream, Nautilus Solar Energy - $2,650 per person"
31.166786,-81.49213,4.58799779776,"31520 - $100,000 - RuffWire - $4 per person"
38.961756,-94.71498,466.98074221,"66214 - $5,650,000 - Adaptive Ozone Solutions, AthletixNation Inc, Data Locker Inc., VasoGenix - $466 per person"
38.961006,-94.74145,0.792769938164,"66215 - $20,000 - ShoutNow - $0 per person"
41.585939,-93.62004,988.824585911,"50309 - $4,955,000 - BitMethod, Dwolla, Lava Row, Palisade Systems, SmartyPig - $988 per person"
35.124032,-80.93954,328.209616542,"28273 - $6,000,000 - Peak 10, Speed Trac Technologies - $328 per person"
35.054546,-80.81792,496.092021826,"28277 - $16,820,000 - Black Web Enterprises, Chelsea Therapeutics International, Intventures, LendingTree, ORY Software, ... - $496 per person"
40.698268,-74.40225,2656.7295046,"07974 - $30,300,000 - Kirusa, Svelte Medical Systems, TiMetra - $2,656 per person"
41.511739,-71.28658,960.425827355,"02842 - $16,600,000 - Cardiorobotics, Towerstream - $960 per person"
45.001997,-93.42421,1724.33613059,"55441 - $30,000,000 - BridgePoint Medical, Buhler, Calabrio, Destineer, Ecreative Internet Marketing, ... - $1,724 per person"
45.003363,-93.49262,213.356091316,"55447 - $5,000,000 - Draths Corporation, Paisley, UDSUS - $213 per person"
37.541046,-77.43536,1597.51037344,"23219 - $3,850,000 - Collexpo, Intelliject, Koves Technologies, Neathawk Dubuque & Packett, OnStage, ... - $1,597 per person"
37.779329,-122.41915,1516.50512228,"94102 - $43,965,000 - AdGent 007, Bizroof, Boomerang Networks, Dropbox, Enole, ... - $1,516 per person"
40.488304,-74.44775,452.191071282,"08901 - $22,000,000 - Connotate, Connotate Technologies, Senesco Technologies - $452 per person"
40.453131,-74.48287,949.925363007,"08902 - $35,000,000 - Actinobac Biomed, Orthocon, WellGen - $949 per person"
33.568617,-117.25264,361.48185668,"92562 - $13,059,978 - Left Behind Games, Zero Motorcycles - $361 per person"
29.733181,-95.43131,19108.2802548,"77046 - $9,000,000 - Questia Media, TagosGreen Business Community, U.S. Fiduciary - $19,108 per person"
29.85873,-95.57243,12.1859545005,"77041 - $308,000 - Integrated AV Systems, ThinAir Wireless, US Interactive, Werkadoo - $12 per person"
29.878345,-95.53337,480.769230769,"77040 - $19,000,000 - EnterSys Group, Paymetric, Smith & Associates - $480 per person"
32.194909,-110.9757,291.678819951,"85713 - $14,000,000 - SynCardia Systems, Inc. - $291 per person"
40.436618,-80.07289,293.366554503,"15205 - $6,625,977 - Aethon, Ebix Health, Socrates - $293 per person"
40.468968,-79.91863,4.00221661228,"15206 - $130,000 - BlenderHouse, deeplocal, Developed Simple, GearHeadz, Interbots, ... - $4 per person"
40.426211,-79.97826,7243.93487985,"15203 - $69,635,946 - Akustica, Cognition Therapeutics, Crono, Crystalplex, DynaVox Mayer-Johnson, ... - $7,243 per person"
40.455168,-79.89709,32.3547034152,"15208 - $432,000 - Lipella Pharmaceuticals, Rent Jungle - $32 per person"
38.922478,-77.2566,8099.78675543,"22182 - $186,157,399 - Acumen Solutions, Agent Logic, Altruista Health, Appian, Avicenna Accounting & Tax Services, ... - $8,099 per person"
28.663913,-81.41112,3.6068790397,"32714 - $125,000 - Advance Age Insurance Services, FiveSeven Studios, Hit Systems - $3 per person"
42.578689,-71.80338,0.447570332481,"01420 - $17,500 - SproutShout - $0 per person"
26.110631,-80.27469,189.13620113,"33324 - $8,200,000 - Media Whiz, RadWebTech, Stratogon Entertainment, U.S. CET Corporation, Viragen - $189 per person"
42.593047,-73.67343,800.304878049,"12061 - $6,300,000 - AutoTask, MarketArt - $800 per person"
42.853676,-73.78445,263.46935625,"12065 - $10,240,000 - Apprenda, On2 Technologies - $263 per person"
35.734418,-117.89313,359.198542805,"93527 - $788,800 - Protective Systems - $359 per person"
40.946805,-73.78797,1.0614960017,"10804 - $15,000 - Skipjump - $1 per person"
33.158137,-117.32646,4480.34418762,"92008 - $159,330,000 - Airgain, American Stem Cell, Appy Entertainment , Arkeia Software, AutoGenomics, ... - $4,480 per person"
33.097841,-117.26744,3286.98876144,"92009 - $141,850,000 - AutoClaims Direct, BrightQube, LinQpay, Preventsys, SensorWave, ... - $3,286 per person"
40.278294,-75.29479,41.5673668459,"19440 - $750,000 - PharmaCadence Analytical Services, Spectrum Devices - $41 per person"
42.347974,-71.04463,229442.567568,"02210 - $135,830,000 - Apperian, Axis Three, BEZ Systems, BigBad, Bullhorn, ... - $229,442 per person"
42.346997,-71.10215,1238.44647817,"02215 - $27,200,000 - AisleBuyer, Entra Pharmaceuticals, IDTheftSecurity.com, Lumenz, Sand 9, ... - $1,238 per person"
39.164158,-76.6306,425.40641059,"21061 - $21,275,000 - AVIcode, Little Red Wagon Technologies, Sleep Solutions - $425 per person"
38.966056,-94.59641,170.959939084,"64114 - $4,041,322 - Evogen - $170 per person"
41.918578,-88.13688,411.616739081,"60188 - $18,000,000 - Univa UD - $411 per person"
44.020483,-121.30891,3919.96002075,"97702 - $113,345,644 - Atlas Guides, InEnTec, Vulcan Power - $3,919 per person"
41.681487,-86.16811,174.398325776,"46545 - $4,500,000 - Better World Books, Data-Vision - $174 per person"
32.78643,-96.81992,86.249383933,"75207 - $700,000 - Big In Japan, Evident Discovery - $86 per person"
32.826128,-96.7712,171.120841512,"75206 - $6,800,000 - abeo, Architel LP, Blockdot, Distribion, Infinite Software Corporation, ... - $171 per person"
32.800333,-96.78952,195.91292189,"75204 - $4,063,234 - Alsbridge, Archipelago Learning, iSound                  , Menara Networks, Pariveda Solutions, ... - $195 per person"
32.787629,-96.79941,1164.87455197,"75201 - $3,900,000 - BearingPoint, Dean Foods, ExpertsYard, Palmaz Scientific, Trammell Crow Company, ... - $1,164 per person"
39.296507,-76.60693,1272.69641948,"21202 - $30,000,000 - FTI Consulting, Guaranteach, Metastorm, Quantum Coders, SpotCrime, ... - $1,272 per person"
47.63287,-122.32253,3967.08973435,"98102 - $77,056,751 - Allozyne, AppStoreHQ, HeadSprout, LookStat, Revenue Loan, ... - $3,967 per person"
39.405606,-76.62648,649.898298358,"21204 - $13,100,000 - Go4Funding, InnoCrowding, Spectrum K12 School Solutions - $649 per person"
40.171484,-105.10033,2225.60645929,"80501 - $123,490,000 - AgInfoLink, Copan Systems, Dot Hill Systems, InPhase Technologies, SHUB, ... - $2,225 per person"
40.156035,-105.17365,340.588787974,"80503 - $8,700,000 - ERTH Technologies, Jetrecord, Rebit, Stuffbak - $340 per person"
41.556734,-87.66464,9.45537065053,"60430 - $200,000 - ITI Tech - $9 per person"
41.65,-83.59783,1250.99510975,"43607 - $33,000,000 - XunLight  - $1,250 per person"
42.587613,-88.45828,11.78133836,"53147 - $175,000 - CostumeWorks - $11 per person"
42.829252,-85.99621,9.26894191463,"49464 - $195,000 - Elevator Up, Revetto, Spazzles - $9 per person"
32.292078,-110.84384,108.945648227,"85750 - $2,700,000 - Tempronics - $108 per person"
43.072062,-87.9103,112.599493523,"53212 - $3,468,177 - Comic Wonder, HarQen - $112 per person"
40.776777,-73.9541,397.892724565,"10028 - $17,900,000 - Cellogic, Hybrid Silica Technologies, WebVet, WorkLight - $397 per person"
40.786387,-73.97709,63.5421402286,"10024 - $3,902,377 - Art.sy, JuiceBoxJungle, MyStudiyo, MyStudiyo.com, Navatar Group, ... - $63 per person"
40.798502,-73.96811,1.03001462621,"10025 - $100,000 - Ad-Juster, Careersters, College Mogul, Liquid Fusion , Olapic, ... - $1 per person"
40.759015,-73.96732,2103.53553946,"10022 - $64,456,536 - Americanlisted, Arsenal Capital Partners, Article One Partners, AxialMarket, CMG HOLDINGS, ... - $2,103 per person"
40.776099,-73.98285,381.795968235,"10023 - $23,750,000 - ContentNext Media, DealSurf, Firefly, Gawkk, Hanger Network In-Home Media, ... - $381 per person"
40.76842,-73.96045,1.96908246635,"10021 - $201,000 - DesignPax, dotSUB, Executive Intermediary, Executive Intermediary Inc, Kidos, ... - $1 per person"
34.061911,-118.27687,179.034215432,"90057 - $7,874,999 - ProgrammerMeetDesigner.com, ScoreBig - $179 per person"
42.389813,-71.55791,496.880693425,"01749 - $9,000,000 - Radiospire Networks, The Bridge Group, Venalytica - $496 per person"
29.528515,-98.49219,5.36451907087,"78216 - $200,000 - IncSpring, MarketQuiz, Pear Analytics, Sigma Solutions - $5 per person"
42.457201,-71.37478,4404.36929023,"01742 - $75,209,010 - Carlisle Group, Everyday Solutions, i-Nalysis, Illume Software, KnowledgeVision, ... - $4,404 per person"
41.248795,-81.44679,524.446646845,"44236 - $12,700,000 - Carbolytic Materials, COMS Interactive - $524 per person"
43.660525,-70.25862,918.54866445,"04101 - $16,025,000 - AIKO Biotechnology, Certify, Emergent Discovery, FetchDog, Foneshow, ... - $918 per person"
42.524134,-83.25454,55.7103064067,"48025 - $800,000 - CircleBuilder, DASh Media Sales - $55 per person"
27.943549,-82.50656,247.218788628,"33609 - $4,000,000 - BrightApp, Inc., CrowdSavings, Inhite Ventures, Speechlabs, Skyway Software, ... - $247 per person"
43.631549,-70.27272,170.408554509,"04106 - $4,000,000 - CashStar, infoSpectrum - $170 per person"
27.963798,-82.49537,241.217490461,"33607 - $5,500,000 - Chapin Revenue Cycle Management, Jagged Peak, ParableSoft, Spectral Image, Telovations, ... - $241 per person"
38.913961,-77.07179,694.864008606,"20007 - $20,024,591 - ARPU, BLVD Status, Cogent, Cookthink, GOSO, ... - $694 per person"
38.897567,-77.04195,667.022411953,"20006 - $1,250,000 - crowdsound, Grassroots, Gratis Internet, Intridea, Latimer Education, ... - $667 per person"
38.904461,-77.03088,2125.35344015,"20005 - $22,550,000 - ACCESS Litigation Support Services, Design Up, Earth Aid, Fastcase, Global Integrity, ... - $2,125 per person"
38.895268,-77.0276,5160.93229745,"20004 - $4,650,000 - FierceMarkets, SwapDrive - $5,160 per person"
38.901811,-76.99097,121.622443395,"20002 - $6,000,000 - Nimaya, Tinsel Cinema - $121 per person"
38.907711,-77.01732,1850.96870343,"20001 - $62,100,000 - Clark & Parsia, Junkaloo, Legal River, LivingSocial, Mashed Pixel, ... - $1,850 per person"
38.919211,-77.03777,22.5510620476,"20009 - $1,050,000 - Admixture, Brijit, GlobalGiving, Join The Company, Logik, ... - $22 per person"
37.229786,-80.02477,190.462998234,"24018 - $5,500,000 - IntelliMat, ProVox Technologies, Ziiva - $190 per person"
41.352498,-72.10338,9.73861555841,"06320 - $250,000 - ITema, Media Lantern - $9 per person"
37.272186,-79.95321,743.314040953,"24016 - $7,115,002 - Luna Innovations - $743 per person"
37.267137,-79.92645,1002.00400802,"24013 - $8,000,000 - Pesco-Beam Environmental Solutions - $1,002 per person"
36.04309,-95.88417,157.499073535,"74133 - $5,950,000 - Accelerated IO, Emotion Media, Excel Energy, Raffstar - $157 per person"
40.561091,-80.15554,4658.85252452,"15143 - $76,954,926 - BPL Global, Motionplan, Pepperweed Consulting, Simio - $4,658 per person"
42.792456,-71.21316,960.341454739,"03079 - $27,000,000 - AmberWave , Laser Light Engines, MacSpeech - $960 per person"
40.879049,-74.29378,5210.25060173,"07004 - $36,800,000 - Archive Systems, IPP of America - $5,210 per person"
26.579862,-82.00227,7.77937687191,"33914 - $200,000 - Anonymous You, JPE Inc. Consulting - $7 per person"
26.6435,-81.84418,499.151442548,"33916 - $10,000,000 - CallMiner - $499 per person"
37.936151,-122.5355,2955.95625185,"94939 - $20,000,000 - Accolo, Greenline Industries - $2,955 per person"
32.799326,-79.94813,8.52369587453,"29403 - $200,000 - Immunologix, Step Ahead, Visiture - $8 per person"
28.052799,-82.61135,1809.82367758,"33626 - $20,118,000 - Enthusem, Infinity Box , LEDnovation, Inc., Seven Seas Water, Watson SCS - $1,809 per person"
34.052698,-84.07485,1068.35787861,"30024 - $37,650,000 - Arris Group, Big Contacts, Clearleap, Global Defense Consulting, INS Digital Media, ... - $1,068 per person"
33.086868,-96.74504,20.7829504232,"75025 - $825,000 - 2GO Software Solutions - $20 per person"
34.026238,-84.24506,506.859126219,"30022 - $27,600,000 - BizSpeed, Couture Society, EcoSMART Technologies, Emerald Software Group, Endavo Media and Communications, ... - $506 per person"
42.980323,-77.42022,79.1477330102,"14564 - $783,800 - Clinical Insight, New Scale Technologies, udefn, Val-U-Tech - $79 per person"
43.006033,-71.44716,248.555272479,"03104 - $8,000,000 - Newforma, SDC Solutions - $248 per person"
42.967684,-71.44828,108.89687466,"03103 - $4,000,000 - Cadec Global - $108 per person"
34.774657,-82.30432,2.62526252625,"29662 - $35,000 - Cerevellum Design - $2 per person"
35.133825,-90.00463,242.649735107,"38104 - $6,000,000 - Snowflake Technologies - $242 per person"
34.128907,-117.90309,332.381199688,"91702 - $19,200,000 - CFX Battery, RainBird, V-Clip Pharmaceuticals, Viral Genetics - $332 per person"
37.057575,-122.01507,1984.1394135,"95066 - $28,891,054 - Accelerate Mobile Apps, ClientShow, Multigig, SurfControl, Seagate, ... - $1,984 per person"
36.980556,-122.04603,22.9073705179,"95060 - $988,957 - perspctv, Rally, Ridespring, SpeakSoft, The Graham Agency, ... - $22 per person"
36.9707,-121.99086,3.35882031677,"95062 - $123,000 - Enabledware, Nobex Technologies, Noesis Interactive - $3 per person"
42.209555,-70.99968,709.471443774,"02184 - $24,000,000 - Euthymics Bioscience, Haemonetics, Shazzle - $709 per person"
34.158214,-118.60061,252.364056186,"91364 - $6,557,680 - CrowdGather , CrushedPlanet.com, FatTail, MTX5, 2AdPro - $252 per person"
34.796399,-92.46821,928.275264558,"72223 - $15,000,000 - SiteExcell Tower Partners - $928 per person"
34.190804,-118.83704,242.13807924,"91362 - $8,000,000 - Digital Insight, eLearn, InstaPayment Inc., Move, Pure Focus, ... - $242 per person"
34.14348,-118.85608,2708.75790429,"91361 - $50,718,783 - Cyvenio Biosystems, FavRav, Row 44, Row44, Smith Geiger, ... - $2,708 per person"
29.683865,-95.39772,240.153698367,"77054 - $4,000,000 - ThromboVision - $240 per person"
29.798877,-95.49629,13.8004002116,"77055 - $600,000 - CareFlash - $13 per person"
29.747328,-95.46931,1820.96785689,"77056 - $25,550,000 - Alert Logic, DataCert, eFORCE Global, Exobox Technologies, Houston InterWeb Design, ... - $1,820 per person"
42.370837,-83.4856,575.701596781,"48170 - $22,750,000 - Esperion Therapeutics, Neowin, Stardock - $575 per person"
40.430919,-79.92569,214.191106906,"15217 - $5,660,000 - Clusty, Vivisimo - $214 per person"
39.916078,-75.40251,375.063626865,"19063 - $14,000,000 - Aria Systems - $375 per person"
40.460669,-80.01144,3178.33594976,"15212 - $101,230,000 - Carmell Therapeutics, Cohera Medical, Confluence Technologies, Elliance, Ennect, ... - $3,178 per person"
40.443269,-79.95487,167.902542373,"15213 - $4,755,000 - Bueda, Ciespace, Lama Lab, SlapVid, Wizzard Software, ... - $167 per person"
35.755312,-105.99936,247.439006285,"87501 - $10,000,000 - Deep Web Technologies, Hyperion Power Generation - $247 per person"
40.361014,-74.26595,59.2171492864,"07751 - $1,000,000 - LIOS Technology, PayCommerce, Ranch Networks - $59 per person"
40.424336,-79.88725,180.529553357,"15218 - $2,700,000 - ThermalTherapeuticSystems - $180 per person"
40.443819,-79.98067,675.640491564,"15219 - $12,975,000 - ACBA Services, Inc., AJAX Street, ALung Technologies, Caliber Infosolutions, Carnegie Speech, ... - $675 per person"
38.236023,-77.46111,24.2615459936,"22408 - $446,000 - A-T Solutions, NetTalon - $24 per person"
41.277763,-72.80542,941.750959191,"06405 - $27,000,000 - Affomix Corporation, CGI Pharmaceuticals, Fusion Creative Studios, Marinus Pharmaceuticals, Rhino Mobile - $941 per person"
34.21707,-119.1769,134.852039088,"93030 - $10,750,000 - CalAmp, Drum Channel, Epic Production Technologies, New Leaders - $134 per person"
33.524254,-86.77335,108.187134503,"35222 - $925,000 - PNP Therapeutics - $108 per person"
32.838761,-117.26159,8785.5077342,"92037 - $374,288,986 - Ambrx, Ampla Pharmaceuticals, Anaphore, app2you, BUMP.com, ... - $8,785 per person"
32.998132,-96.79088,1284.73459209,"75252 - $28,850,000 - eGistics, Intervoice, Telligent Systems - $1,284 per person"
36.017647,-80.00628,1533.41307081,"27265 - $50,000,000 - TransTech Pharma - $1,533 per person"
42.021016,-91.65231,2129.63194949,"52402 - $85,000,000 - Comnez, 2nd Story Software - $2,129 per person"
41.789079,-88.08536,5948.94115065,"60532 - $162,650,000 - Delphion, Don't Shoot Enterprises, ExteNet Systems, NovusEdge, SmartSignal - $5,948 per person"
33.348593,-111.80833,971.141892427,"85233 - $36,815,018 - Gioia Systems, Infusion Software, Infusionsoft, OEM Group, Video Media Productions - $971 per person"
33.36344,-111.75093,59.5044898842,"85234 - $2,200,000 - CopperKey - $59 per person"
36.133251,-86.80057,229.147571036,"37212 - $4,250,000 - echomusic, Finagle, GOBA, ravenseo.com, Sitening, ... - $229 per person"
35.756091,-79.17848,10708.8627827,"27312 - $134,000,000 - Biolex Therapeutics - $10,708 per person"
40.802661,-77.89936,164.249254561,"16803 - $3,250,000 - Strategic Polymer Sciences, SoftGenetics - $164 per person"
39.31835,-94.67635,34482.7586207,"64163 - $25,000,000 - FuseMail, Smith Electric Vehicles - $34,482 per person"
47.740886,-122.36978,11.3636363636,"98177 - $215,000 - HomePipe Networks - $11 per person"
33.68762,-117.78852,52.6892430279,"92604 - $1,441,525 - DigitalPost Interactive, Leverage Card, TrekTrac - $52 per person"
41.904888,-71.10288,3.23604959246,"02780 - $160,000 - EnergyUSA Propane - $3 per person"
41.276497,-72.87412,550.30888305,"06512 - $15,500,000 - Innovation Fuels - $550 per person"
41.751841,-70.59764,336.179654407,"02532 - $5,000,000 - Environmental Operating Solutions - $336 per person"
41.578992,-70.5614,12.7401518626,"02536 - $250,000 - AdelaVoice - $12 per person"
43.577696,-96.80101,181.014670896,"57107 - $913,038 - DataSync - $181 per person"
40.765714,-73.9856,2680.35654782,"10019 - $96,525,000 - airfarewatchdog.com, amfAR, Cellfish Media, Coworkers.com, Cowrite, ... - $2,680 per person"
40.755101,-73.99337,76069.0810811,"10018 - $323,673,940 - Actimize, AdSide, Adspace Networks, Altruik, AzoogleAds, ... - $76,069 per person"
40.720666,-74.00526,15180.7365226,"10013 - $380,156,004 - Accelerator for a Clean and Renewable Economy, AdGenesis, ALOT, Amazon Filler Item Finder, Atlantic Metro Communications, ... - $15,180 per person"
40.72596,-73.99834,7578.38557692,"10012 - $197,038,025 - AdSafe Media, ADstruc, AlmondNet, Appssavvy, Bantam Live, ... - $7,578 per person"
40.741012,-74.00012,4638.71752127,"10011 - $216,484,308 - AppFirst, Big Think, Bonobos, Business Integrity, Cartwheel, ... - $4,638 per person"
40.739022,-73.98205,11548.6907377,"10010 - $304,977,825 - Aditall, Arkadium, Augme, Authentic Response, BeliefNet, ... - $11,548 per person"
40.752159,-73.97231,84841.154867,"10017 - $1,374,511,550 - Application Security, Appular , Arc90, Brightline iTV, C. Bridges Associates, ... - $84,841 per person"
40.74618,-73.97759,16226.6066931,"10016 - $831,078,115 - Adcentricity, Adtuitive, Aristotle Circle, aSmallWorld, Atari Interactive, ... - $16,226 per person"
40.734718,-74.00532,5049.13215171,"10014 - $164,940,000 - Answerology, Betaworks, Bootstrap Software, CASE, ChallengePost, ... - $5,049 per person"
37.39324,-121.96066,131654.897257,"95054 - $1,713,225,178 - AccelOps, Adeptol, Aerohive Networks, Agilis Software, Agito Networks, ... - $131,654 per person"
25.824725,-80.30476,310.242432301,"33166 - $7,000,000 - Florida ETR, Mu.ly, RegaloCard, Ring@Skype - $310 per person"
42.430781,-71.45594,4073.61257548,"01754 - $42,500,000 - EditMe, Eggrock Partners, SiCortex, Tizor Systems, Utterz, ... - $4,073 per person"
42.350909,-71.54753,5119.67267963,"01752 - $185,613,733 - Access Northeast, Acton Pharmaceuticals, Axis Semiconductor, Creganna, Cytyc, ... - $5,119 per person"
40.943608,-74.25004,9.24744308199,"07470 - $500,000 - ConnectYard - $9 per person"
39.735745,-105.19337,2790.30585796,"80401 - $107,650,000 - ACT Conferencing, Ampulse, aWhere, HealthGrades, Luca Technologies, ... - $2,790 per person"
39.827903,-105.32256,1151.21165026,"80403 - $20,000,000 - ABR--Affinity BioReagents, Proterra - $1,151 per person"
28.071502,-82.49392,710.318449749,"33618 - $14,460,663 - BlueGlass Interactive, I-NET Marketing & Consulting, Persystent Technologies, RentAcoder, Second Step Search - $710 per person"
41.392171,-81.32748,290.63430938,"44023 - $4,000,000 - CerviLenz - $290 per person"
38.933311,-77.02929,27.8048102322,"20010 - $800,000 - Deals For Deeds, Soundtrckr - $27 per person"
38.96516,-77.06737,126.390293225,"20015 - $2,000,000 - Mesa Dynamics, Sawbuck Realty, Trusty's - $126 per person"
38.778579,-90.62045,869.943453676,"63376 - $60,000,000 - MEMC Electronic Materials, Storan Technologies - $869 per person"
37.894625,-122.26372,75.7219944082,"94708 - $812,497 - Polka, RelevantMind, Tanium - $75 per person"
37.894625,-122.27917,387.205387205,"94707 - $4,600,000 - Realius, SolarNexus, Zafu.com - $387 per person"
37.868575,-122.25855,629.627882847,"94704 - $13,350,000 - Berkeley Therapist Jane Rubin, Ph.D., BookFinder.com, Carsala, Causes, Customer Lobby, ... - $629 per person"
44.541902,-73.19659,754.23532142,"05446 - $13,000,000 - MyWebGrocer, Social Brand Solutions - $754 per person"
43.001907,-78.8631,4.76030088694,"14150 - $212,000 - CELOX Sales, Isolation Sciences - $4 per person"
37.232027,-80.42127,29.77416962,"24060 - $1,445,000 - Attaain, DayOne Ventures, Identification International, Techulon - $29 per person"
35.893823,-86.89919,33.3191171767,"37064 - $1,250,000 - Brainwave Studios, MacMedic PRO, Mastermind Software and Consulting - $33 per person"
35.921811,-86.7952,1732.10161663,"37067 - $27,000,000 - Bandbox, Conclusive Marketing, Cybera, Digital Reasoning Systems, Iridium Development, ... - $1,732 per person"
42.724822,-71.49238,590.791279158,"03062 - $15,500,000 - Akken, AutoVirt, eCopy, IPowerApps, SkillSoft - $590 per person"
42.770738,-71.51047,30.9119010819,"03063 - $500,000 - eGrove Systems Corporation, Freedom CAD Services, iSyndica, Kentico, NuWave Technologies, ... - $30 per person"
42.748888,-71.46492,828.113134733,"03060 - $24,462,462 - AvilA Solutions, LimeAll, North End Technologies, Paratek - $828 per person"
33.634821,-117.87453,1488.42672294,"92660 - $42,676,171 - Acacia Research, CircleUp, CommAdvisors, Digital Brand Group, Inc., Digital Performance, ... - $1,488 per person"
35.964032,-83.91964,225.624496374,"37902 - $280,000 - Slamdot, Tingz - $225 per person"
37.311042,-121.96162,53.5063371568,"95117 - $1,600,000 - Aductions, Altos Design Automation - $53 per person"
37.335545,-121.89877,11411.980253,"95110 - $207,469,801 - Achronix, ActiveVideo Networks, Agiliance, American Processing Company, Anchiva Systems, ... - $11,411 per person"
37.333941,-121.89154,373077.047882,"95113 - $202,580,837 - Ajaxo, Blue Monitor Systems, BVI Networks, Callidus Software, deCarta, ... - $373,077 per person"
37.348541,-121.88627,665.52588332,"95112 - $34,827,635 - Auronix, CoWare, Coyote Point Systems, Forte Design Systems, Giantec Semiconductor, ... - $665 per person"
33.762117,-117.81828,272.04715484,"92705 - $12,000,000 - ExaDigm, Hirsch Electronics, icanbuy, Ingram Micro, Markzware, ... - $272 per person"
37.232244,-121.79092,11144.0254513,"95119 - $112,966,986 - ASAP Systems, Biofuelbox, GigaFin Networks, Nearsoft, OCZ Technology, ... - $11,144 per person"
39.936179,-75.11513,385.455479892,"08103 - $6,000,000 - Agilence , RJMetrics, WebXiom - $385 per person"
40.601261,-75.37542,665.150928793,"18015 - $20,625,000 - Ciclon Semiconductor Device Corporation, Electrikus, GrantAdler, hField Technologies, Saladax Biomedical, ... - $665 per person"
42.942551,-71.51993,8810.33161869,"03110 - $161,000,000 - JitterJam, RedBlack Software, Segway, Scribe Software, Virtual Strategy Magazine, ... - $8,810 per person"
34.103341,-117.81814,826.812343127,"91773 - $28,000,000 - Wavestream, WebMetro - $826 per person"
37.270543,-122.02305,1924.64924617,"95070 - $58,850,000 - Apama Medical, Conformiq, Ekahau, Marketforce One, Roku, ... - $1,924 per person"
40.799235,-77.03834,6.54278984559,"17842 - $50,000 - Penn Truss Systems - $6 per person"
